sample_id,ngs_runid,duplicate_id,ngs_rundate,ngs_location,ngs_provider,ngs_submission,ngs_platform,primer_scheme,nanopore_platform,ngs_flowcell,illumina_platform,ngs_prep,ngs_barcode,ngs_library,ngs_analysis_type,ngs_merged_from,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genbank_accession,consensus_coverage,consensus_fasta,ngs_notes,redcap_repeat_instrument,redcap_repeat_instance,redcap_data_access_group
Rab12/002,sangerN405,1,22/12/2016,APHA,,,Sanger,,Unknown,NA,Unknown,SangerPCR,NA,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | TVLA;APHA,sequencing,1,east_africa
66,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
68,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
81,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
82,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
83,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
84,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
85,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
86,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
03-Oct-10,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
13/14/xx,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
35-37,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
7or9or12,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
91-92,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
9224TAN,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
98-147,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
98-166,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
98-181,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
99-29,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
99-44/Pc1/99,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
99-52,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
A/SD36,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
AAW1,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL;APHA,sequencing,1,east_africa
B,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
B0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
C,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
c/SD39,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
C415,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
C434,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
C435,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
cc3/04,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
cc4/04,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Ccr241,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
Ccr638,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Ccr640,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Cfa251,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Cfa379,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Cfa411,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Cme222,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,unconfirmed | ,sequencing,1,east_africa
couldthisbeSD0305?RV309,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
d/SD39b,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
D07-26serial1virology25,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D07-278serial2virology27,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D07-279serial3virology28,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D07-322serial5virology30,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D07-470serial7virology34,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D07-474serial8virology35,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D07-493,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D07/02serial11,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
D07/04serial13,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
D08/08serial14virology40,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D08/222serial15virology41,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D08/267serial16virology42,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D08/303serial18virology45,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09-441ASampleAserial22virology52,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09-441BSampleBserial23virology53,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09/1022serial33Virology63,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09/1023serial34Virology64,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09/436serial21virology51,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09/460serial24Virology54,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09/617(269)serial27Virology57,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09/738serial28Virology58,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL;DSMFEB11,sequencing,1,east_africa
D09/934serial29Virology59,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL;DSMFEB11,sequencing,1,east_africa
D09/941serial30Virology60,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09/954serial31Virology61,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D09/957serial32Virology62,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D10-1097Virology92,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D10-1593Virology101,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D10-1611Virology108,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D10-316(PM/163)virology85,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D10-748virology89,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL;DSMFEB11,sequencing,1,east_africa
D10-804virology90,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL;DSMFEB11,sequencing,1,east_africa
D10/138serial39Virology68,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL;DSMFEB11,sequencing,1,east_africa
D10/188serial40Virology69,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL;DSMFEB11,sequencing,1,east_africa
D10/189serial41Virology70,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D10/60serial37Virology66,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D10/71serial38Virology67,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D11-138virology02/11,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D11-440B,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D11/200,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
D11/418(38/11),,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CVL,sequencing,1,east_africa
E,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
GE0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | DSMFEB11,sequencing,1,east_africa
GE1407?RV295Thinkthismustbeitbecausenothingelsecorresponds,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
GS0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | DSMFEB11,sequencing,1,east_africa
HBY0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Hpa107,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | DSMFEB11,sequencing,1,east_africa
Hpa173,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
humanCSFsampleRV299,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
I,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Ial114,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
Ial581,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
JT0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
K0203RV307,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
K0303,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
KAR0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
KEB0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
KEG0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
KIL/May/2010/001(SR019)1720,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;SUA;DSMFEB11,sequencing,1,east_africa
KIL/May/2010/002(SR020)1721,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;SUA;DSMFEB11,sequencing,1,east_africa
KIL/Sept/2010/005(SR018)1719,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA;SUA;DSMFEB11,sequencing,1,east_africa
KIR0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
L,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
LOL0304RV294,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
LOL0704RV312,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
M,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
MCH0303,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
MD1,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
MD17,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
MD18,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
MD19,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
MD2,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
MD20,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
MD4B,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
MD5,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
MD6,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | CNEVA,sequencing,1,east_africa
MG0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
MG08/12/04RV317,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | APHA,sequencing,1,east_africa
MH0203,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
MIS0104,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
MK0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
MN0103,,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | ,sequencing,1,east_africa
MOR/April/2010/001(SR003)1705,,3,NA,,,,Illumina,,Unknown,NA,Unknown,Metagenomic,,Pass,Merged,miseq4;nextseq_dec14,14769985,2922,27,NA,NA,NA,NA,NA,NA,NA,NA,KR906758,0,NA, | APHA;SUA,sequencing,3,east_africa
MOR/April/2010/002(SR004),,1,NA,,,,Nanopore,,Unknown,,Unknown,Amplicon,,Pass,Single_run,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA, | SUA,sequencing,1,east_africa
