sample_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_data_access_group,sample_labid,sample_sequenceid,sample_batchid,apha_sub,apha_rv,sample_tissuetype,sample_buffer,country,hmpcr_n405,rtassay,rtqpcr,lateral_flow_test,fat,drit,diagnostic_result,test_centre,diag_notes,diagnostic_complete,ngs_runid,duplicate_id,ngs_rundate,ngs_location,ngs_provider,ngs_submission,ngs_platform,primer_scheme,nanopore_platform,ngs_flowcell,illumina_platform,ngs_prep,ngs_barcode,ngs_library,ngs_analysis_type,ngs_merged_from,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,negative_control_sample,genbank_accession,consensus_coverage,consensus_fasta,ngs_notes,sequencing_complete
SD826,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,7,0,,,93078,93078,3686.750566,2122.422493,3527,0,10430,11811,11750,11745,11529,,OR920245,11610,SD826.fasta,,2
SD827,,,east_africa,8,8,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD827,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,8,0,,,78240,78240,3031.176717,1765.615215,2942,0,9317,11806,11750,11745,11742,,OR920215,11652,SD827.fasta,,2
SD828,,,east_africa,9,9,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD828,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,9,0,,,27841,27841,984.0875619,757.2043642,780,0,3984,11757,11745,11581,11351,,OR920292,11627,SD828.fasta,,2
SD830,,,east_africa,10,10,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD830,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,10,0,,,82582,82582,2837.001258,1709.723768,2714,0,9084,11755,11749,11744,11739,,OR920345,11630,SD830.fasta,,2
SD831,,,east_africa,11,11,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD831,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,11,0,,,111868,111868,4925.705024,3061.731596,4944,0,16496,11766,11753,11752,11742,,OR920279,11652,SD831.fasta,,2
SD832,,,east_africa,12,12,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD832,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,12,0,,,23264,23264,863.2820599,685.3856387,643,0,3751,11753,11749,11743,11318,,OR920226,11563,SD832.fasta,,2
SD834,,,east_africa,13,13,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD834,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,13,0,,,30130,30130,1120.189969,895.4739607,921,0,5048,11771,11747,11741,11353,,OR920269,11273,SD834.fasta,,2
SD835,,,east_africa,14,14,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD835,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,14,0,,,42736,42736,1547.448796,1126.764245,1397,0,6040,11783,11749,11745,11356,,OR920289,11378,SD835.fasta,,2
SD837,,,east_africa,2,2,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD837,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,2,0,,,90399,90399,3101.524281,1937.164241,2997,0,9924,11829,11763,11743,11427,,OR920321,11647,SD837.fasta,,2
SD846,,,east_africa,1,1,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SD846,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,1,0,,,59350,59350,2148.169337,1478.84046,2017,0,8006,11764,11747,11745,11580,,OR045947,11640,SD846.fasta,,2
TAN1019,,,east_africa,20,20,,,,1,RNAshield,Tanzania,,,,0,,,,Other,KCRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAN1019,sequencing,1,east_africa,,,,,,,,,,,,,,,,,,,KCRI_21_Nov_2022,1,21/11/2022,,MinIon,,0,,,FAU46094,,,20,0,,,153813,153813,9033.13562,8095.869818,6352,0,35290,11753,11750,11745,11745,,OR920302,11621,TAN1019.fasta,,2
Z-04-421,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-04-421,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode41,,Single_run,,107835,107835,3423.067801,3242.160124,2379,0,9549,11396,11190,10668,9187,No,NA,10087,Z-04-421__run2_22__instance1.fasta,,2
Z-04-664,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-04-664,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode42,,Single_run,,131393,131393,4212.445106,3686.17364,3427.5,0,15042,11184,10930,10921,10625,No,NA,10718,Z-04-664__run2_22__instance1.fasta,,2
Z-05-96,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-05-96,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode43,,Single_run,,101819,101819,3286.011398,2294.038008,3127,0,9751,11885,11675,11660,10914,No,NA,11343,Z-05-96__run2_22__instance1.fasta,,2
Z-05-102,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-05-102,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode46,,Single_run,,96098,96098,3107.89943,2323.233004,2757,0,10550,11887,11885,11474,11210,No,NA,11351,Z-05-102__run2_22__instance1.fasta,,2
Z-05-191,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-05-191,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode44,,Single_run,,92572,92572,2985.76408,2230.209214,2894.5,0,8836,11691,11477,11351,10567,No,NA,11113,Z-05-191__run2_22__instance1.fasta,,2
Z-05-557,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-05-557,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run2_22,1,26/10/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU03395,,Amplicon,barcode45,,Single_run,,169873,169873,5509.624958,3569.408237,5122.5,0,16183,11891,11886,11797,11682,No,NA,11541,Z-05-557__run2_22__instance1.fasta,,2
Z-06-39,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-06-39,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode81,,Single_run,,71041,71041,2284.438233,1108.141629,2110,0,5400,11890,11888,11887,11684,No,NA,11801,Z-06-39__run4_22__instance1.fasta,,2
Z-06-150,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-06-150,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode82,,Single_run,,49479,49479,1570.11817,1033.574897,1522,0,4483,11714,11692,11362,11218,No,NA,11210,Z-06-150__run4_22__instance1.fasta,,2
Z-06-295,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-06-295,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode83,,Single_run,,52534,52534,1675.992876,1012.919906,1584.5,0,4611,11886,11885,11676,11458,No,NA,11602,Z-06-295__run4_22__instance1.fasta,,2
Z-07-07,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-07,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode84,,Single_run,,52118,52118,1675.670801,997.904847,1593,0,4629,11891,11884,11676,11425,No,NA,11596,Z-07-07__run4_22__instance1.fasta,,2
Z-07-22,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-22,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode85,,Single_run,,64076,64076,2057.287798,1286.635726,2039.5,0,5622,11886,11884,11677,11673,No,NA,10053,Z-07-22__run4_22__instance1.fasta,,2
Z-07-38,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-38,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode86,,Single_run,,29717,29717,1167.371857,532.250347,1102.5,0,2785,11897,11886,11885,11675,No,NA,11804,Z-07-38__run4_22__instance1.fasta,,2
Z-07-222,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-222,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode87,,Single_run,,52964,52964,1691.206336,1382.715645,1592,0,5762,11691,11481,10707,9765,No,NA,10373,Z-07-222__run4_22__instance1.fasta,,2
Z-07-351,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-351,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode88,,Single_run,,65561,65561,2236.480892,1156.011109,2138,0,5656,11900,11881,11677,11674,No,NA,11599,Z-07-351__run4_22__instance1.fasta,,2
Z-07-366,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-366,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode89,,Single_run,,55969,55969,1798.508213,1149.922211,1762,0,4980,11693,11677,11312,10996,No,NA,11123,Z-07-366__run4_22__instance1.fasta,,2
Z-07-387,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-387,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode70,,Single_run,,103439,103439,3293.42298,1888.47326,3277,0,8635,11890,11885,11684,11297,No,NA,11598,Z-07-387__run3_22__instance1.fasta,,2
Z-07-398,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-398,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode71,,Single_run,,94571,94571,3044.709102,1867.84329,2933,0,8530,11897,11896,11678,11473,No,NA,11597,Z-07-398__run3_22__instance1.fasta,,2
Z-07-403,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-403,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode90,,Single_run,,53889,53889,1763.435551,1064.601399,1672,0,5037,11889,11884,11677,11427,No,NA,11595,Z-07-403__run4_22__instance1.fasta,,2
Z-07-407,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-07-407,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode91,,Single_run,,55500,55500,1836.007124,1099.072668,1764,0,5027,11891,11881,11677,11469,No,NA,11596,Z-07-407__run4_22__instance1.fasta,,2
Z-08-351,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-08-351,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode92,,Single_run,,46441,46441,1486.302213,1116.767033,1456,0,5050,11882,11678,11542,10006,No,NA,11051,Z-08-351__run4_22__instance1.fasta,,2
Z-08-359,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-08-359,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode94,,Single_run,,63326,63326,2083.13644,1571.227385,2061,0,6068,11719,11692,11682,10787,No,NA,11333,Z-08-359__run4_22__instance1.fasta,,2
Z-09-94,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-09-94,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run4_22,1,15/11/2022,RITM,,,Nanopore,rabvSEasia,Minion,FAU43236,,Amplicon,barcode95,,Single_run,,43595,43595,1529.345122,787.9778729,1439.5,0,4030,11887,11885,11690,11675,No,NA,11601,Z-09-94__run4_22__instance1.fasta,,2
Z-12-001,,,philippines,30,Z-12-001,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-001,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB05,,Single_run,,1746,1725,,,,,,11860.408,,11454.72,5118.828,No,MN726845,11653,Z-12-001__ritm_archive2_nb22__instance1.fasta,,0
Z-12-012,,,philippines,75,Z12-012,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-012,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,workshop2,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63400,,Amplicon,NB03,,Single_run,,5687,5593,,,,0,,11860.408,,11478.584,10345.044,No,NA,11592,Z-12-012__workshop2__instance1.fasta,workshop training,0
Z-12-012,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode18,,Single_run,,144097,144097,4999.873282,2623.047931,4529,0,12812,11886,11869,11676,11676,No,NA,11592,Z-12-012__run2_21__instance2.fasta,,2
Z-12-029,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-029,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode49,,Single_run,,29905,29905,1007.778998,507.7844991,934,0,2519,11682,11677,11674,11492,No,NA,11598,Z-12-029__run3_22__instance1.fasta,,2
Z-12-034,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-034,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode50,,Single_run,,23352,23352,769.1198458,679.3954296,656,0,2619,11708,11444,10685,8511,No,NA,10027,Z-12-034__run3_22__instance1.fasta,,2
Z-12-060,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-060,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode51,,Single_run,,23814,23814,790.2447201,399.9435195,732,0,1996,11685,11677,11675,11291,No,NA,11592,Z-12-060__run3_22__instance1.fasta,,2
Z-12-088,,,philippines,37,Z-12-088,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-088,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB11,,Single_run,,2223,2197,,,,,,11860.408,,11597.904,6872.832,No,MN726843,11653,Z-12-088__ritm_archive2_nb22__instance1.fasta,,0
Z-12-118,,,philippines,35,Z-12-118,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-118,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB09,,Single_run,,2646,2624,,,,,,11872.34,,11049.032,4379.044,No,MN726856,11653,Z-12-118__ritm_archive2_nb22__instance1.fasta,,0
Z-12-134,,,philippines,54,Z-12-134,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-134,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB06,,Single_run,,27333,27322,,,,,,11872.34,,11263.808,11251.876,No,MN726874,11653,Z-12-134__ritm_archive1_NB24__instance1.fasta,,0
Z-12-149,,,philippines,38,Z-12-149,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-149,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB12,,Single_run,,2625,2587,,,,,,11860.408,,11430.856,6192.708,No,MN726853,11653,Z-12-149__ritm_archive2_nb22__instance1.fasta,,2
Z-12-149,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run1_21,2,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode26,,Single_run,,257718,257718,14462.78109,6273.985265,14007,0,30310,11689,11684,11677,11516,No,,11594,Z-12-149__run1_21__instance2.fasta,,0
Z-12-180,,,philippines,70,Z-12-180,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-180,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB22,,Single_run,,247,247,,,,,,11251.876,,1801.732,0,No,NA,,,,0
Z-12-208,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-208,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run1_21,1,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode37,,Single_run,,206386,206386,10728.1356,4916.375799,10822,0,26130,11893,11684,11677,11499,No,NA,11588,Z-12-208__run1_21__instance1.fasta,,2
Z-12-212,,,philippines,36,Z-12-212,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-12-212,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive2-nb22,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK63189,,Amplicon,NB10,,Single_run,,1548,1528,,,,,,11872.34,,11848.476,5214.284,No,MN726879,11863,Z-12-212__ritm_archive2_nb22__instance1.fasta,,0
Z-13-002,,,philippines,62,Z-13-002,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-002,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB14,,Single_run,,12309,12303,,,,,,11872.34,,11860.408,11168.352,No,MN726836,11863,Z-13-002__ritm_archive1_NB24__instance1.fasta,,0
Z-13-009,,,philippines,61,Z-13-009,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-009,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB13,,Single_run,,14905,14871,,,,,,11800.748,,11657.564,11418.924,No,MN726837,11653,Z-13-009__ritm_archive1_NB24__instance1.fasta,,0
Z-13-011,,,philippines,66,Z-13-011,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-011,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB18,,Single_run,,327,326,,,,,,11645.632,,3770.512,0,No,NA,,,,0
Z-13-020,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-020,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode52,,Single_run,,20112,20112,780.4892725,409.5885076,767.5,0,1880,11696,11676,11676,11505,No,NA,11578,Z-13-020__run3_22__instance1.fasta,,2
Z-13-032,,,philippines,64,Z-13-032,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-032,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,ritm_archive1_NB24,1,29-Mar-19,RITM,,,Nanopore,rabvSEasia,Minion,FAK31415,,Amplicon,NB16,,Single_run,,11393,11378,,,,,,11872.34,,11657.564,11430.856,No,MN726862,11653,Z-13-032__ritm_archive1_NB24__instance1.fasta,,2
Z-13-032,sequencing,2,philippines,,,,,,,,,,,,,,,,,,,run2_21,2,29/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,,,Amplicon,barcode29,,Single_run,,26448,26448,966.2040731,462.3586857,909,0,2352,11886,11885,11824,11673,No,,11746,Z-13-032__run2_21__instance2.fasta,,0
Z-13-036,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-036,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run1_21,1,26/10/2021,RITM,,,Nanopore,rabvSEasia,Minion,FAQ75669,,Amplicon,barcode85,,Single_run,,327401,327401,14020.82551,6740.580781,12938,0,32970,11893,11887,11690,11676,No,NA,11599,Z-13-036__run1_21__instance1.fasta,,2
Z-13-037,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-037,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run3_22,1,4/11/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU42532,,Amplicon,barcode53,,Single_run,,25543,25543,824.3342273,786.5744647,708.5,0,3500,11514,10876,10244,8469,No,NA,9835,Z-13-037__run3_22__instance1.fasta,,2
Z-13-065,,,philippines,,,,,,,Unknown,Philippines,,,,,,,,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z-13-065,sequencing,1,philippines,,,,,,,,,,,,,,,,,,,run5_22,1,11/12/22,RITM,,,Nanopore,rabvSEasia,Minion,FAU03787,,Amplicon,barcode49,,Single_run,,89170,89170,3176.277908,2039.243492,3026,0,8369,11898,11837,11685,11682,No,NA,11544,Z-13-065__run5_22__instance1.fasta,,2
Z-13-066,,,philippines,65,Z-13-066,,,,Brain,No_buffer_fresh_stored_at_-80,Philippines,,,,,Positive,,Positive,RITM,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
